MarketID,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,default,mean_experience_robot,mean_experience_nonrobot,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
108016,114,30,645,1050,1695,20,0,0.0,0.0,20,479,826,1305,0.769911504
108018,114,30,645,1050,1695,20,0,0.0,0.0,19,918,271,1189,0.701474926
108023,111,12,330,456,786,8,0,0.0,0.0,4,219,129,348,0.442748092
110001,105,23,529,529,1058,20,0,0.05,2.8,18,619,247,866,0.81852552
110001,105,23,529,529,1058,20,0,0.05,3.8,22,728,212,940,0.888468809
110001,105,23,529,529,1058,20,0,0.05,1.8,17,505,221,726,0.686200378
110002,96,6,198,144,342,5,0,0.4,1.2,2,137,39,176,0.514619883
110002,96,6,198,144,342,5,0,0.4,2.2,2,54,74,128,0.374269006
110002,96,6,198,144,342,5,0,0.4,3.2,3,38,100,138,0.403508772
111001,129,138,8461,8443,16904,53,0,0.0,1.7169812,150,4596,7883,12479,0.738227638
112001,112,13,260,416,676,10,1,0.0,0.0,14,285,374,659,0.974852071
113001,112,13,260,416,676,10,1,0.0,0.0,11,193,392,585,0.865384615
113001,112,13,260,416,676,10,1,0.0,1.0,13,728,-69,659,0.974852071
113001,112,13,260,416,676,10,1,0.0,2.0,11,214,416,630,0.931952663
113001,112,13,260,416,676,10,1,0.0,3.0,12,434,217,651,0.963017751
115001,112,13,260,416,676,10,1,0.0,0.0,10,193,331,524,0.775147929
115002,112,13,260,416,676,10,1,0.0,0.0,4,78,239,317,0.468934911
115003,112,13,260,416,676,10,1,0.0,0.0,9,-495,1059,564,0.834319527
115004,112,13,260,416,676,10,1,0.0,0.0,5,123,229,352,0.520710059
116001,96,10,155,235,390,10,0,0.0,0.0,8,214,153,367,0.941025641
116001,96,10,155,235,390,10,0,0.0,1.0,10,202,178,380,0.974358974
116002,96,10,155,235,390,10,0,0.0,0.0,9,201,174,375,0.961538462
116002,96,10,155,235,390,10,0,0.0,1.0,10,164,202,366,0.938461538
116003,96,10,155,235,390,10,0,0.0,0.0,8,115,212,327,0.838461538
116003,96,10,155,235,390,10,0,0.0,1.0,9,148,227,375,0.961538462
117001,262,18,8262,4716,12978,36,0,0.0,1.0,17,-110,12471,12361,0.952458006
118001,112,13,260,416,676,10,1,0.0,0.0,6,-287,722,435,0.643491124
118001,112,13,260,416,676,10,1,0.0,1.0,3,13,152,165,0.24408284
119001,65,13,780,390,1170,10,0,0.9,4.1,10,73,907,980,0.837606838
119001,65,13,780,390,1170,10,0,0.9,5.1,10,-3,1018,1015,0.867521368
119002,65,13,780,390,1170,10,0,1.5,2.0,11,293,782,1075,0.918803419
119002,65,13,780,390,1170,10,0,1.5,3.0,9,144,736,880,0.752136752
119003,65,13,780,390,1170,10,0,0.4,4.1,6,77,693,770,0.658119658
119003,65,13,780,390,1170,10,0,0.4,5.1,8,271,694,965,0.824786325
120001,78,13,312,156,468,10,0,0.4,6.6,6,-45,339,294,0.628205128
120001,78,13,312,156,468,10,0,0.4,7.6,8,-199,499,300,0.641025641
120002,78,13,312,156,468,10,0,1.2,8.8,8,34,320,354,0.756410256
120002,78,13,312,156,468,10,0,1.2,9.8,6,47,251,298,0.636752137
120003,78,13,312,156,468,10,0,1.1,6.9,6,99,219,318,0.679487179
120003,78,13,312,156,468,10,0,1.1,7.9,6,62,240,302,0.645299145
120004,78,13,312,156,468,10,0,1.1,6.4,11,8,436,444,0.948717949
120004,78,13,312,156,468,10,0,1.1,7.4,9,-46,430,384,0.820512821
122001,115,27,594,999,1593,18,0,1.6666666,0.0,24,288,1181,1469,0.922159448
124001,65,13,780,390,1170,10,0,0.0,2.9,9,454,576,1030,0.88034188
124001,65,13,780,390,1170,10,0,0.0,3.9,10,335,725,1060,0.905982906
124002,65,13,780,390,1170,10,0,1.4,2.3,9,290,675,965,0.824786325
124002,65,13,780,390,1170,10,0,1.4,3.3,5,167,473,640,0.547008547
124003,65,13,780,390,1170,10,0,0.6,2.3,9,502,528,1030,0.88034188
124003,65,13,780,390,1170,10,0,0.6,3.3,9,339,641,980,0.837606838
125001,123,9,135,207,342,10,0,0.0,0.0,7,-31,318,287,0.839181287
125001,123,9,135,207,342,10,0,0.0,1.0,9,122,170,292,0.85380117
125001,123,9,135,207,342,10,0,0.0,2.0,10,299,2,301,0.880116959
125002,123,9,135,207,342,10,0,0.0,0.0,6,139,144,283,0.82748538
125002,123,9,135,207,342,10,0,0.0,1.0,8,184,98,282,0.824561404
125002,123,9,135,207,342,10,0,0.0,2.0,8,227,61,288,0.842105263
126001,500,32,8064,8064,16128,40,0,0.0,3.875,27,774,12210,13304,0.824900794
126002,500,32,8064,8064,16128,40,0,0.0,3.575,27,1751,12113,13864,0.859623016
126003,500,32,8064,8064,16128,40,0,0.0,3.575,30,-2320,14224,11904,0.738095238
126004,500,32,8064,8064,16128,40,0,0.0,3.45,28,1359,11233,12592,0.780753968
126005,500,32,8064,8064,16128,40,0,0.0,3.7,25,2165,10771,12936,0.802083333
126006,492,28,7408,7200,14608,33,0,0.0,3.4848485,16,3024,5904,8928,0.611171961
127001,135,5,45,95,140,10,0,0.0,0.0,7,30,21,51,0.364285714
127002,135,5,45,95,140,10,0,0.0,0.0,10,73,-125,-52,-0.371428571
127003,125,3,57,51,108,5,0,0.0,0.0,4,61,31,92,0.851851852
129001,112,13,260,416,676,10,1,0.2,6.8,12,197,352,549,0.812130178
129002,112,13,260,416,676,10,1,0.4,6.5,12,222,377,599,0.886094675
129003,112,13,260,416,676,10,1,1.0,5.1,13,135,518,653,0.965976331
129004,112,9,180,288,468,6,0,0.0,5.5,9,236,232,468,1.0
130001,112,13,260,416,676,10,1,0.0,0.8,9,469,-1,468,0.692307692
130002,112,13,260,416,676,10,1,0.1,0.8,10,352,261,613,0.906804734
130003,112,13,260,416,676,10,1,0.0,1.0,10,358,216,574,0.849112426
130004,112,13,260,416,676,10,1,0.1,0.9,7,438,30,468,0.692307692
130005,112,13,260,416,676,10,1,0.1,0.8,9,420,165,585,0.865384615
131001,112,13,260,416,676,10,1,0.0,2.0,11,219,340,559,0.826923077
131001,112,13,260,416,676,10,1,0.0,3.0,7,138,225,363,0.536982249
131002,112,13,260,416,676,10,1,0.2,1.8,7,-8,471,463,0.684911243
131002,112,13,260,416,676,10,1,0.2,2.8,6,17,413,430,0.636094675
131003,112,13,260,416,676,10,1,0.1,1.8,10,184,396,580,0.857988166
131003,112,13,260,416,676,10,1,0.1,2.8,10,182,366,548,0.810650888
131004,112,13,260,416,676,10,1,0.2,1.8,14,205,459,664,0.982248521
131004,112,13,260,416,676,10,1,0.2,2.8,12,224,425,649,0.960059172
131005,112,13,260,416,676,10,1,0.0,2.0,11,119,530,649,0.960059172
131005,112,13,260,416,676,10,1,0.0,3.0,11,170,473,643,0.951183432
133001,112,13,260,416,676,10,1,0.2,0.8,11,141,457,598,0.884615385
133001,112,13,260,416,676,10,1,0.2,1.8,10,220,351,571,0.844674556
133002,112,13,260,416,676,10,1,0.1,0.9,10,320,252,572,0.846153846
133002,112,13,260,416,676,10,1,0.1,1.9,12,399,170,569,0.841715976
133003,112,13,260,416,676,10,1,0.2,0.8,9,311,191,502,0.74260355
133003,112,13,260,416,676,10,1,0.2,1.8,10,454,112,566,0.837278107
137001,111,12,336,468,804,25,0,0.0,0.0,10,359,293,652,0.810945274
138001,104,67,1606,2199,3805,48,0,0.020833334,0.0,67,427,3259,3686,0.968725361
140001,112,13,260,416,676,10,1,0.0,0.0,14,305,338,643,0.951183432
140002,112,9,180,288,468,6,0,0.0,0.0,6,86,280,366,0.782051282
142001,112,13,260,416,676,10,1,0.0,1.0,14,510,156,666,0.985207101
142002,112,13,260,416,676,10,1,0.0,1.0,12,348,277,625,0.924556213
142003,112,11,223,357,580,8,0,0.0,1.0,8,339,121,460,0.793103448
144001,100,25,650,650,1300,50,0,0.0,0.42,19,549,497,1046,0.804615385
144001,100,25,650,650,1300,50,0,0.0,1.42,20,322,796,1118,0.86
144001,100,25,650,650,1300,50,0,0.0,2.42,19,161,881,1042,0.801538462
144002,100,25,650,650,1300,50,0,0.0,0.08,21,428,670,1098,0.844615385
144002,100,25,650,650,1300,50,0,0.0,1.08,20,371,669,1040,0.8
144002,100,25,650,650,1300,50,0,0.0,2.08,23,491,749,1240,0.953846154
144003,100,25,650,650,1300,50,0,0.08,0.34,22,394,776,1170,0.9
144003,100,25,650,650,1300,50,0,0.08,1.34,21,409,673,1082,0.832307692
144003,100,25,650,650,1300,50,0,0.08,2.34,21,366,748,1114,0.856923077
144004,100,18,594,594,1188,37,0,0.0,0.21621622,17,523,583,1106,0.930976431
144004,100,18,594,594,1188,37,0,0.0,1.2162162,12,93,715,808,0.68013468
144004,100,18,594,594,1188,37,0,0.0,2.2162163,16,472,628,1100,0.925925926
145001,97,7,206,185,391,15,0,0.0,0.0,7,249,118,367,0.938618926
146001,99,89,4407,4317,8724,179,0,0.0,0.0,73,5772,1330,7102,0.814076112
146001,99,89,4407,4317,8724,179,0,0.0,1.0,52,-3404,8414,5122,0.587116002
146001,99,89,4407,4317,8724,179,0,0.0,2.0,57,392,5062,5454,0.625171939
148001,112,13,260,416,676,10,1,0.0,1.6,12,298,338,636,0.940828402
148002,112,13,260,416,676,10,1,0.0,2.0,12,253,419,672,0.99408284
148003,112,13,260,416,676,10,1,0.0,2.0,14,12,634,646,0.955621302
148004,112,13,260,416,676,10,1,0.0,1.9,9,491,19,510,0.75443787
148005,112,13,260,416,676,10,1,0.0,1.9,12,350,312,662,0.979289941
148006,112,13,260,416,676,10,1,0.0,1.8,13,-148,772,624,0.923076923
150001,112,13,260,416,676,10,1,0.0,0.0,9,-19,523,504,0.74556213
150001,112,13,260,416,676,10,1,0.0,1.0,13,-5,625,620,0.917159763
150001,112,13,260,416,676,10,1,0.0,2.0,11,158,480,638,0.943786982
150002,112,13,260,416,676,10,1,0.0,0.0,13,625,12,637,0.942307692
150002,112,13,260,416,676,10,1,0.0,1.0,8,332,52,384,0.568047337
150002,112,13,260,416,676,10,1,0.0,2.0,12,159,378,537,0.794378698
150003,112,13,260,416,676,10,1,0.0,0.0,10,-48,560,512,0.75739645
150003,112,13,260,416,676,10,1,0.0,1.0,12,-19,635,616,0.911242604
150003,112,13,260,416,676,10,1,0.0,2.0,12,4,613,617,0.912721893
150004,112,13,260,416,676,10,1,0.0,0.0,7,412,55,467,0.690828402
150004,112,13,260,416,676,10,1,0.0,1.0,10,356,242,598,0.884615385
150004,112,13,260,416,676,10,1,0.0,2.0,10,252,278,530,0.784023669
150005,107,9,225,303,528,7,0,0.0,0.0,8,409,45,454,0.859848485
150005,112,13,260,416,676,10,1,0.0,0.7,12,604,29,633,0.936390533
150005,112,13,260,416,676,10,1,0.0,1.7,9,10,414,424,0.627218935
151001,100,11,354,395,749,8,0,0.0,0.5,4,290,-18,272,0.363150868
151001,100,14,439,499,938,10,0,0.0,1.2,10,173,496,669,0.713219616
151002,100,5,175,178,353,4,0,0.0,0.0,1,-50,150,100,0.283286119
151002,100,5,175,178,353,4,0,0.0,1.0,4,-165,489,324,0.917847025
155001,112,13,260,416,676,10,1,0.1,1.9,6,-83,483,400,0.591715976
155001,112,13,260,416,676,10,1,0.1,2.9,9,164,376,540,0.798816568
155001,112,13,260,416,676,10,1,0.1,3.9,1,28,60,88,0.130177515
155002,112,13,260,416,676,10,1,0.1,1.9,9,-199,722,523,0.773668639
155002,112,13,260,416,676,10,1,0.1,2.9,10,-62,609,547,0.809171598
155002,112,13,260,416,676,10,1,0.1,3.9,1,4,80,84,0.124260355
155003,110,3,75,105,180,2,0,0.0,2.0,2,128,32,160,0.888888889
155003,110,3,75,105,180,2,0,0.0,3.0,3,240,-60,180,1.0
156001,104,55,1450,1485,2935,40,0,0.0,0.175,30,1641,189,1830,0.62350937
156001,104,55,1450,1485,2935,40,0,0.0,1.175,41,1229,1068,2297,0.782623509
156001,104,55,1450,1485,2935,40,0,0.0,2.175,36,604,1421,2025,0.689948893
156003,104,55,1450,1485,2935,40,0,0.0,0.075,34,1656,418,2074,0.706643952
156003,104,55,1450,1485,2935,40,0,0.0,1.075,38,1502,701,2203,0.750596252
156003,104,55,1450,1485,2935,40,0,0.0,2.075,33,436,1417,1858,0.633049404
156004,104,55,1450,1485,2935,40,0,0.0,0.15,32,-465,2313,1848,0.629642249
156004,104,55,1450,1485,2935,40,0,0.0,1.15,27,-124,1739,1615,0.550255537
156004,104,55,1450,1485,2935,40,0,0.0,2.15,40,342,1866,2208,0.75229983
156005,104,55,1450,1485,2935,40,0,0.0,0.075,21,1184,235,1419,0.483475298
156005,104,55,1450,1485,2935,40,0,0.0,1.075,37,1946,146,2092,0.712776831
156005,104,55,1450,1485,2935,40,0,0.0,2.075,36,1712,315,2048,0.697785349
156006,104,55,1450,1485,2935,40,0,0.0,0.0,36,2152,-73,2079,0.70834753
156006,104,55,1450,1485,2935,40,0,0.0,1.0,42,2322,118,2440,0.831345826
156006,104,55,1450,1485,2935,40,0,0.0,2.0,38,2309,-120,2189,0.745826235
156007,104,55,1450,1485,2935,40,0,0.0,0.0,17,411,793,1204,0.410221465
156007,104,55,1450,1485,2935,40,0,0.0,1.0,41,402,1756,2158,0.735264055
156007,104,55,1450,1485,2935,40,0,0.0,2.0,34,-227,2113,1886,0.642589438
156008,99,33,858,849,1707,23,0,0.0,0.0,13,663,164,827,0.484475688
156008,99,33,858,849,1707,23,0,0.0,1.0,23,1109,175,1284,0.752196837
156009,100,15,420,420,840,10,0,0.0,0.0,8,431,161,592,0.704761905
158001,96,10,155,235,390,10,0,0.0,4.0,12,196,165,361,0.925641026
158001,96,10,155,235,390,10,0,0.0,5.0,10,140,240,380,0.974358974
158002,96,10,155,235,390,10,0,0.0,4.0,11,200,110,310,0.794871795
158002,96,10,155,235,390,10,0,0.0,5.0,10,163,166,329,0.843589744
158003,96,10,155,235,390,10,0,0.0,4.0,10,136,212,348,0.892307692
158003,96,10,155,235,390,10,0,0.0,5.0,10,169,198,367,0.941025641
159001,107,18,396,522,918,13,0,0.0,0.0,6,-213,617,404,0.440087146
160001,149,30,1095,1095,2190,20,0,0.0,0.0,29,971,1168,2139,0.976712329
160002,144,3,138,127,265,3,0,0.0,0.0,3,226,38,264,0.996226415
161001,675,11,1395,1395,2790,36,0,0.0,2.0,15,1958,-23,1935,0.693548387
162001,129,117,7101,7143,14244,43,0,0.0,2.7441862,101,4204,6131,10335,0.72556866
163001,112,13,260,416,676,10,1,0.0,0.0,5,254,43,297,0.439349112
163002,112,13,260,416,676,10,1,0.0,0.0,9,84,383,467,0.690828402
164001,78,13,312,156,468,10,0,1.2,6.0,9,-191,539,348,0.743589744
164001,78,13,312,156,468,10,0,1.2,7.0,11,-194,616,422,0.901709402
164002,78,13,312,156,468,10,0,0.1,8.9,4,137,85,222,0.474358974
164002,78,13,312,156,468,10,0,0.1,9.9,5,45,151,196,0.418803419
164003,78,13,312,156,468,10,0,0.5,7.1,7,15,331,346,0.739316239
164003,78,13,312,156,468,10,0,0.5,8.1,4,38,192,230,0.491452991
164004,78,13,312,156,468,10,0,1.1,6.4,9,107,281,388,0.829059829
164004,78,13,312,156,468,10,0,1.1,7.4,7,-81,369,288,0.615384615
164005,78,13,312,156,468,10,0,1.4,7.3,9,120,256,376,0.803418803
164005,78,13,312,156,468,10,0,1.4,8.3,9,-1,375,374,0.799145299
167001,112,13,260,416,676,10,1,0.0,0.0,13,324,296,620,0.917159763
167001,112,13,260,416,676,10,1,0.0,1.0,14,59,589,648,0.958579882
167001,112,13,260,416,676,10,1,0.0,2.0,14,333,336,669,0.98964497
167001,112,13,260,416,676,10,1,0.0,3.0,14,288,372,660,0.976331361
167002,112,13,260,416,676,10,1,0.0,0.0,14,115,546,661,0.977810651
167002,112,13,260,416,676,10,1,0.0,1.0,13,382,266,648,0.958579882
167002,112,13,260,416,676,10,1,0.0,2.0,15,142,518,660,0.976331361
167002,112,13,260,416,676,10,1,0.0,3.0,15,450,210,660,0.976331361
167003,112,13,260,416,676,10,1,0.0,0.0,14,470,199,669,0.98964497
167003,112,13,260,416,676,10,1,0.0,1.0,13,305,356,661,0.977810651
167003,112,13,260,416,676,10,1,0.0,2.0,14,285,376,661,0.977810651
167003,112,13,260,416,676,10,1,0.0,3.0,14,346,326,672,0.99408284
170001,112,13,260,416,676,10,1,0.0,0.0,12,390,204,594,0.878698225
170001,112,13,260,416,676,10,1,0.0,1.0,13,485,146,631,0.933431953
170001,112,13,260,416,676,10,1,0.0,2.0,13,216,457,673,0.99556213
170002,112,13,260,416,676,10,1,0.0,0.0,14,217,439,656,0.970414201
170002,112,13,260,416,676,10,1,0.0,1.0,14,493,163,656,0.970414201
170002,112,13,260,416,676,10,1,0.0,2.0,14,452,204,656,0.970414201
170003,112,13,260,416,676,10,1,0.0,0.0,15,20,640,660,0.976331361
170003,112,13,260,416,676,10,1,0.0,1.0,14,375,273,648,0.958579882
170003,112,13,260,416,676,10,1,0.0,2.0,12,309,255,564,0.834319527
170004,112,13,260,416,676,10,1,0.0,0.0,13,437,209,646,0.955621302
170004,112,13,260,416,676,10,1,0.0,1.0,13,488,138,626,0.926035503
170004,112,13,260,416,676,10,1,0.0,2.0,14,426,238,664,0.982248521
170005,112,13,260,416,676,10,1,0.0,0.0,11,427,182,609,0.900887574
170005,112,13,260,416,676,10,1,0.0,1.0,13,461,181,642,0.949704142
170005,112,13,260,416,676,10,1,0.0,2.0,14,556,110,666,0.985207101
170006,112,13,260,416,676,10,1,0.0,0.2,12,-124,750,626,0.926035503
170006,112,13,260,416,676,10,1,0.0,1.2,8,4,512,516,0.763313609
170006,112,13,260,416,676,10,1,0.0,2.2,12,91,533,624,0.923076923
170007,112,13,260,416,676,10,1,0.0,0.0,13,-143,819,676,1.0
170007,112,13,260,416,676,10,1,0.0,1.0,13,-187,821,634,0.937869822
170007,112,13,260,416,676,10,1,0.0,2.0,15,-334,994,660,0.976331361
170008,112,13,260,416,676,10,1,0.0,0.2,13,406,231,637,0.942307692
170008,112,13,260,416,676,10,1,0.0,1.2,13,413,209,622,0.920118343
170008,112,13,260,416,676,10,1,0.0,2.2,12,291,342,633,0.936390533
170009,112,13,260,416,676,10,1,0.0,0.0,12,11,595,606,0.896449704
170009,112,13,260,416,676,10,1,0.0,1.0,14,225,425,650,0.961538462
170009,112,13,260,416,676,10,1,0.0,2.0,13,342,301,643,0.951183432
170011,112,13,260,416,676,10,1,0.0,0.0,12,16,600,616,0.911242604
170011,112,13,260,416,676,10,1,0.0,1.0,10,64,530,594,0.878698225
170011,112,13,260,416,676,10,1,0.0,2.0,12,137,489,626,0.926035503
171001,107,4,100,126,226,10,0,0.0,8.9,4,-1,215,214,0.946902655
171001,107,4,100,126,226,10,0,0.0,9.9,4,-10,224,214,0.946902655
171002,102,2,84,87,171,5,0,0.0,6.8,2,38,116,154,0.900584795
171002,102,2,84,87,171,5,0,0.0,7.8,2,35,136,171,1.0
172001,112,13,260,416,676,10,1,0.0,2.1,7,132,330,462,0.683431953
172002,112,13,260,416,676,10,1,0.0,2.1,12,235,369,604,0.893491124
173001,112,13,260,416,676,10,1,0.0,0.0,13,152,524,676,1.0
173002,112,13,260,416,676,10,1,0.0,0.0,11,190,444,634,0.937869822
173003,112,13,260,416,676,10,1,0.0,0.0,11,227,338,565,0.835798817
175001,100,8,204,204,408,10,0,0.4,0.4,10,66,185,251,0.615196078
175002,100,8,204,204,408,10,0,0.4,0.5,13,-33,241,208,0.509803922
176001,112,13,260,416,676,10,1,0.0,0.0,9,105,448,553,0.818047337
176001,112,13,260,416,676,10,1,0.0,1.0,11,300,340,640,0.946745562
176002,112,13,260,416,676,10,1,0.0,0.0,11,60,555,615,0.909763314
176002,112,13,260,416,676,10,1,0.0,1.0,13,366,251,617,0.912721893
176003,112,13,260,416,676,10,1,0.0,0.0,10,292,291,583,0.862426036
176003,112,13,260,416,676,10,1,0.0,1.0,10,190,366,556,0.822485207
176004,112,13,260,416,676,10,1,0.0,0.0,13,250,399,649,0.960059172
176004,112,13,260,416,676,10,1,0.0,1.0,9,323,275,598,0.884615385
177001,112,13,260,416,676,10,1,0.0,1.0,13,287,386,673,0.99556213
177001,112,13,260,416,676,10,1,0.0,2.0,13,307,354,661,0.977810651
177002,112,13,260,416,676,10,1,0.0,1.0,14,-71,738,667,0.986686391
177002,112,13,260,416,676,10,1,0.0,2.0,12,269,331,600,0.887573964
177003,112,13,260,416,676,10,1,0.0,1.0,14,322,350,672,0.99408284
177003,112,13,260,416,676,10,1,0.0,2.0,13,124,546,670,0.99112426
177004,112,13,260,416,676,10,1,0.0,1.0,15,88,572,660,0.976331361
177004,112,13,260,416,676,10,1,0.0,2.0,15,203,457,660,0.976331361
178001,96,10,155,235,390,10,0,0.0,1.0,11,65,290,355,0.91025641
178001,96,10,155,235,390,10,0,0.0,2.0,10,19,309,328,0.841025641
178002,96,10,155,235,390,10,0,0.1,0.9,10,115,255,370,0.948717949
178002,96,10,155,235,390,10,0,0.1,1.9,10,140,247,387,0.992307692
178003,96,10,155,235,390,10,0,0.2,0.8,8,166,186,352,0.902564103
178003,96,10,155,235,390,10,0,0.2,1.8,8,150,190,340,0.871794872
178004,96,10,155,235,390,10,0,0.4,0.5,8,82,237,319,0.817948718
178004,96,10,155,235,390,10,0,0.4,1.5,10,128,247,375,0.961538462
179001,103,48,1281,1281,2562,34,0,2.764706,1.6764706,47,1362,1161,2523,0.984777518
180001,101,52,1369,1326,2695,37,0,0.0,0.0,50,1397,1192,2589,0.960667904
181001,120,16,240,360,600,39,0,0.0,0.0,18,476,91,567,0.945
184001,100,25,650,650,1300,10,0,0.0,0.0,19,363,765,1128,0.867692308
184002,100,25,650,650,1300,10,0,0.0,0.0,21,90,1136,1226,0.943076923
184003,100,25,650,650,1300,10,0,0.0,0.0,20,567,535,1102,0.847692308
185001,110,11,220,330,550,8,0,0.0,0.0,12,-83,623,540,0.981818182
186001,100,50,1275,1275,2550,20,0,0.0,0.0,35,803,1306,2109,0.827058824
186002,100,50,1275,1275,2550,20,0,0.0,0.0,25,12,1580,1592,0.624313725
186003,100,50,1275,1275,2550,20,0,0.0,0.0,44,416,1965,2381,0.93372549
186004,100,50,1275,1275,2550,20,0,0.0,0.0,27,1261,522,1783,0.699215686
186005,100,50,1275,1275,2550,20,0,0.0,0.0,35,77,2063,2140,0.839215686
186006,100,50,1275,1275,2550,20,0,0.0,0.0,16,-456,1694,1238,0.485490196
186007,100,50,1275,1275,2550,20,0,0.0,0.0,35,1401,728,2129,0.834901961
186008,100,50,1275,1275,2550,20,0,0.0,0.0,39,-731,2993,2262,0.887058824
186009,100,50,1275,1275,2550,20,0,0.0,0.0,25,379,1290,1669,0.654509804
186010,100,50,1275,1275,2550,20,0,0.0,0.0,35,1296,867,2163,0.848235294
186014,95,20,670,560,1230,9,0,0.0,0.0,6,83,441,524,0.42601626
187001,65,13,780,390,1170,10,0,0.4,3.2,13,167,883,1050,0.897435897
190001,100,27,837,837,1674,18,0,0.0,0.0,27,827,847,1674,1.0
192001,112,13,260,416,676,10,1,0.0,0.0,15,86,574,660,0.976331361
192002,112,13,260,416,676,10,1,0.0,0.0,15,168,492,660,0.976331361
194001,50,7,182,182,364,20,0,0.0,0.0,7,-117,337,220,0.604395604
196001,137,36,2484,2448,4932,18,0,0.0,0.0,34,3308,1417,4725,0.958029197
197001,550,15,3750,3750,7500,20,0,0.0,0.15,22,6305,-5605,700,0.093333333
197002,550,15,3750,3750,7500,20,0,0.0,0.0,17,-478,2078,1600,0.213333333
197003,550,15,3750,3750,7500,20,0,0.0,0.0,25,4654,-2354,2300,0.306666667
197004,550,15,3750,3750,7500,20,0,0.0,0.0,14,4032,268,4300,0.573333333
197005,550,15,3750,3750,7500,20,0,0.0,0.0,27,-759,1359,600,0.08
197006,550,15,3750,3750,7500,20,0,0.0,0.0,20,-984,3584,2600,0.346666667
197007,550,15,3750,3750,7500,20,0,0.0,0.0,17,3201,-1301,1900,0.253333333
197008,550,15,3750,3750,7500,20,0,0.0,0.15,23,3253,-1353,1900,0.253333333
197009,550,15,3750,3750,7500,20,0,0.0,0.0,24,2336,-636,1700,0.226666667
197010,550,15,3750,3750,7500,20,0,0.0,0.0,20,-1469,2569,1100,0.146666667
197011,550,15,3750,3750,7500,20,0,0.0,0.15,17,3724,776,4500,0.6
197012,550,15,3750,3750,7500,16,0,0.0,0.0,11,3499,1801,5300,0.706666667
198001,65,13,780,390,1170,10,0,0.0,2.7,6,157,598,755,0.645299145
198001,65,13,780,390,1170,10,0,0.0,3.7,8,78,752,830,0.709401709
198002,65,13,780,390,1170,10,0,0.0,2.4,8,260,640,900,0.769230769
198002,65,13,780,390,1170,10,0,0.0,3.4,6,211,624,835,0.713675214
198003,65,13,780,390,1170,10,0,0.0,2.6,10,113,982,1095,0.935897436
198003,65,13,780,390,1170,10,0,0.0,3.6,11,101,1029,1130,0.965811966
198004,65,13,780,390,1170,10,0,0.0,3.0,6,146,669,815,0.696581197
198004,65,13,780,390,1170,10,0,0.0,4.0,9,186,744,930,0.794871795
198005,65,13,780,390,1170,10,0,0.2,2.3,7,-322,1187,865,0.739316239
198005,65,13,780,390,1170,10,0,0.2,3.3,7,-288,1098,810,0.692307692
198006,57,3,234,126,360,3,0,0.0,3.0,1,75,105,180,0.5
198006,57,3,234,126,360,3,0,0.0,4.0,1,76,104,180,0.5
199001,128,27,702,1053,1755,12,0,0.0,0.0,22,738,782,1520,0.866096866
200001,112,13,260,416,676,10,1,0.0,0.0,7,315,109,424,0.627218935
200002,112,13,260,416,676,10,1,0.0,0.0,13,400,271,671,0.99260355
200003,112,13,260,416,676,10,1,0.0,0.0,11,346,235,581,0.859467456
200004,112,13,260,416,676,10,1,0.1,0.8,9,32,547,579,0.856508876
200005,112,13,260,416,676,10,1,0.0,0.0,13,187,469,656,0.970414201
201001,112,13,260,416,676,10,1,0.0,0.0,12,331,319,650,0.961538462
201001,112,13,260,416,676,10,1,0.0,1.0,13,289,381,670,0.99112426
201002,112,13,260,416,676,10,1,0.0,0.0,12,281,366,647,0.957100592
201002,112,13,260,416,676,10,1,0.0,1.0,10,265,292,557,0.823964497
202001,115,6,150,210,360,13,0,0.0,4.0,6,72,240,312,0.866666667
202001,115,6,150,210,360,13,0,0.0,5.0,5,42,208,250,0.694444444
202001,115,6,150,210,360,13,0,0.0,6.0,6,119,241,360,1.0
202001,115,6,150,210,360,13,0,0.0,7.0,6,211,141,352,0.977777778
203001,112,13,260,416,676,10,1,0.0,0.0,14,-371,1032,661,0.977810651
203002,112,13,260,416,676,10,1,0.0,0.0,12,-479,1001,522,0.772189349
203003,112,13,260,416,676,10,1,0.0,0.0,11,497,95,592,0.875739645
203004,112,13,260,416,676,10,1,0.0,0.0,15,537,123,660,0.976331361
203005,112,13,260,416,676,10,1,0.0,0.0,14,135,532,667,0.986686391
203006,112,13,260,416,676,10,1,0.0,0.0,14,-193,856,663,0.980769231
203007,112,13,260,416,676,10,1,0.0,0.0,12,147,437,584,0.863905325
203008,112,13,260,416,676,10,1,0.0,0.0,15,133,527,660,0.976331361
203009,112,13,260,416,676,10,1,0.0,0.0,15,-340,1000,660,0.976331361
203010,112,13,260,416,676,10,1,0.0,0.0,15,279,381,660,0.976331361
